branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost
4, 10, 25.3669, 10.8647, 36.2316, 2.69625, 1.1176, 3.81385, 0.9701591, 5.8671125, 2.4756875
4, 11, 25.1862, 10.8614, 36.0476, 2.76002, 1.19305, 3.95307, 0.9728741818181817, 5.908295, 2.550725
4, 12, 25.1026, 10.7145, 35.817099999999996, 2.72372, 1.13048, 3.8542, 0.9759898333333333, 5.861545, 2.4697924999999996
4, 13, 24.87, 10.6688, 35.5388, 2.74796, 1.13792, 3.8858800000000002, 0.9721876923076922, 5.85671, 2.47152
4, 14, 24.7985, 10.6863, 35.4848, 2.68261, 1.19191, 3.87452, 0.9773562142857143, 5.7824225, 2.5276975
4, 15, 24.5968, 10.5541, 35.1509, 2.75005, 1.2125, 3.96255, 0.9761814666666666, 5.82465, 2.5317625
4, 16, 24.5386, 10.5637, 35.1023, 2.69473, 1.23494, 3.9296699999999998, 0.975619875, 5.762055, 2.5554025

5, 1, 25.5561, 10.7988, 36.3549, 2.49554, 0.616589, 3.1121290000000004, 1.0, 5.6900525, 1.966439
5, 2, 24.5989, 10.4243, 35.0232, 2.11409, 0.674462, 2.788552, 0.9963075, 5.1889525, 1.9774995
5, 3, 24.0575, 10.3384, 34.3959, 3.05271, 1.11856, 4.17127, 0.9885033333333334, 6.0598975, 2.41086
5, 4, 23.7842, 10.3914, 34.1756, 2.75381, 1.14925, 3.90306, 0.97798775, 5.7268349999999995, 2.448175
5, 5, 23.3567, 10.0229, 33.379599999999996, 2.93966, 1.10971, 4.04937, 0.9677548, 5.8592475, 2.3625724999999997
5, 6, 23.0033, 10.1037, 33.107, 2.69952, 1.0781, 3.77762, 0.9711673333333333, 5.5749325, 2.3410625
5, 7, 22.7287, 9.87535, 32.60405, 2.75461, 1.05726, 3.81187, 0.969437, 5.5956975, 2.29167875
5, 8, 22.7089, 9.86588, 32.574780000000004, 2.6013, 1.0537, 3.6550000000000002, 0.96658975, 5.4399125, 2.286935
5, 9, 22.6003, 9.78502, 32.38532, 2.81913, 1.17587, 3.995, 0.9678723333333333, 5.6441675, 2.3989975
5, 10, 22.4729, 9.70511, 32.17801, 2.72611, 1.12016, 3.8462699999999996, 0.9705059, 5.5352225, 2.33329875
5, 11, 22.3363, 9.75317, 32.089470000000006, 2.79769, 1.19778, 3.99547, 0.9723593636363635, 5.5897275, 2.4169262500000004
5, 12, 22.308, 9.66768, 31.97568, 2.76348, 1.12374, 3.88722, 0.97592, 5.55198, 2.3322000000000003
5, 13, 22.1374, 9.55948, 31.69688, 2.77744, 1.16258, 3.9400199999999996, 0.9722843076923078, 5.544615, 2.3575150000000002
5, 14, 21.9889, 9.51307, 31.50197, 2.75085, 1.19136, 3.9422099999999998, 0.9778313571428571, 5.4994625, 2.3804937500000003
5, 15, 21.8439, 9.45684, 31.30074, 2.7956, 1.2203, 4.0159, 0.9764316666666667, 5.5260875, 2.402405
5, 16, 21.8154, 9.46595, 31.28135, 2.75683, 1.23527, 3.9920999999999998, 0.97202225, 5.483755, 2.41851375

6, 1, 23.9485, 9.59728, 33.54578, 2.52669, 0.617193, 3.1438829999999998, 1.0, 5.5202525, 1.816853
6, 2, 22.972, 9.26398, 32.23598, 2.06571, 0.698805, 2.7645150000000003, 0.9971155, 4.93721, 1.8568025000000001
6, 3, 22.5719, 9.11719, 31.68909, 3.14654, 1.17555, 4.32209, 0.9882093333333333, 5.9680275, 2.3151987500000004
6, 4, 22.1614, 9.01583, 31.17723, 2.71178, 1.06851, 3.78029, 0.978779, 5.481955, 2.19548875
6, 5, 21.8661, 8.88908, 30.75518, 2.99119, 1.13892, 4.13011, 0.9678106, 5.7244525, 2.2500549999999997
6, 6, 21.5788, 8.81989, 30.398690000000002, 2.70126, 1.02053, 3.72179, 0.9689233333333332, 5.39861, 2.12301625
6, 7, 21.5298, 8.71861, 30.24841, 2.83952, 1.09389, 3.93341, 0.9695417142857143, 5.530745, 2.18371625
6, 8, 21.3417, 8.66611, 30.00781, 2.60377, 1.04071, 3.6444799999999997, 0.970651625, 5.271482499999999, 2.12397375
6, 9, 21.2384, 8.61079, 29.84919, 2.79123, 1.20263, 3.99386, 0.9672762222222223, 5.44603, 2.2789787500000003
6, 10, 20.9812, 8.49261, 29.47381, 2.77184, 1.11184, 3.88368, 0.9624593000000001, 5.39449, 2.17341625
6, 11, 20.9661, 8.44316, 29.409260000000003, 2.85791, 1.13931, 3.99722, 0.9612756363636364, 5.4786725, 2.194705
6, 12, 20.9033, 8.49182, 29.395120000000002, 2.76935, 1.1265, 3.8958500000000003, 0.9686524166666667, 5.3822625, 2.1879775
6, 13, 20.9157, 8.50073, 29.416430000000002, 2.80572, 1.21132, 4.01704, 0.9694215384615384, 5.4201825, 2.2739112500000003
6, 14, 20.7447, 8.36349, 29.10819, 2.77386, 1.17768, 3.95154, 0.9780532857142857, 5.3669475, 2.2231162500000003
