branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost
7, 11, 1.70131, 15.4197, 17.121010000000002, 0.322278, 5.77941, 6.101688, 0.9923141818181819, 0.53494175, 7.7068725
7, 12, 1.67911, 15.216, 16.89511, 0.317551, 5.78653, 6.104081, 0.9925481666666666, 0.5274397500000001, 7.68853
7, 13, 1.66347, 14.8648, 16.52827, 0.314566, 5.71612, 6.030686, 0.991997923076923, 0.52249975, 7.57422
7, 14, 1.65699, 14.6265, 16.28349, 0.322315, 5.72954, 6.051855, 0.9911234999999999, 0.52943875, 7.5578525
7, 15, 1.63921, 14.4388, 16.07801, 0.32223, 5.78189, 6.10412, 0.9915689333333333, 0.52713125, 7.58674
7, 16, 1.62452, 14.0927, 15.717220000000001, 0.321728, 5.76055, 6.0822780000000005, 0.9925050625, 0.5247930000000001, 7.5221375

8, 1, 2.04028, 21.5924, 23.63268, 0.360149, 5.79739, 6.157539, 1.0, 0.615184, 8.49644
8, 2, 1.88379, 18.809, 20.692790000000002, 0.359362, 5.83678, 6.196142, 0.9932625, 0.59483575, 8.187905
8, 3, 1.81413, 17.8677, 19.681829999999998, 0.349595, 5.80435, 6.153945, 0.9908206666666667, 0.5763612499999999, 8.037812500000001
8, 4, 1.79764, 17.4645, 19.262140000000002, 0.34386, 5.69312, 6.036980000000001, 0.9903885, 0.568565, 7.8761825000000005
8, 5, 1.77671, 17.1532, 18.92991, 0.339288, 5.71046, 6.049748, 0.988842, 0.56137675, 7.85461
8, 6, 1.75611, 16.8191, 18.57521, 0.3396, 5.80873, 6.14833, 0.9899673333333333, 0.5591137500000001, 7.9111175
8, 7, 1.73332, 16.2335, 17.96682, 0.337703, 5.78406, 6.1217630000000005, 0.9925921428571429, 0.554368, 7.8132475
8, 8, 1.70812, 15.8754, 17.58352, 0.343456, 5.84546, 6.188916, 0.9912465, 0.556971, 7.829885
8, 9, 1.67429, 15.3005, 16.97479, 0.338874, 5.8477, 6.186573999999999, 0.9920162222222222, 0.54816025, 7.7602625
8, 10, 1.64546, 14.7273, 16.37276, 0.34237, 5.95058, 6.29295, 0.9909068, 0.5480525, 7.7914925
8, 11, 1.62458, 14.1962, 15.82078, 0.348965, 6.04938, 6.398345, 0.9928074545454546, 0.5520375, 7.823905
8, 12, 1.5948, 13.7996, 15.3944, 0.346449, 6.06307, 6.4095189999999995, 0.9942369166666666, 0.545799, 7.7880199999999995
8, 13, 1.5703, 13.4213, 14.9916, 0.344819, 6.01065, 6.355469, 0.9938483846153846, 0.5411064999999999, 7.6883125
8, 14, 1.5629, 13.2319, 14.794799999999999, 0.351807, 5.98103, 6.332837, 0.9926674999999999, 0.5471695, 7.6350175
8, 15, 1.54423, 12.8825, 14.426730000000001, 0.349841, 5.90556, 6.255401, 0.9935939333333333, 0.54286975, 7.5158725
8, 16, 1.53111, 12.653, 14.18411, 0.349703, 5.95928, 6.308983, 0.992571125, 0.54109175, 7.5409049999999995

9, 1, 1.97375, 20.0344, 22.00815, 0.363095, 5.79155, 6.154645, 1.0, 0.60981375, 8.29585
9, 2, 1.8828, 18.4163, 20.2991, 0.35885, 5.85399, 6.21284, 0.993028, 0.5942000000000001, 8.1560275
9, 3, 1.84263, 17.9238, 19.76643, 0.34827, 5.83582, 6.18409, 0.990452, 0.57859875, 8.076295
9, 4, 1.80906, 17.2823, 19.091359999999998, 0.352554, 5.91445, 6.267004, 0.990998, 0.5786865, 8.074737500000001
9, 5, 1.75964, 16.5523, 18.31194, 0.359054, 6.15209, 6.511144, 0.9917018000000001, 0.579009, 8.2211275
9, 6, 1.71195, 15.7046, 17.41655, 0.366986, 6.24274, 6.609726, 0.9914145, 0.58097975, 8.205815000000001
9, 7, 1.67415, 14.8666, 16.54075, 0.369295, 6.23785, 6.607145, 0.9920438571428571, 0.57856375, 8.096175
9, 8, 1.63991, 14.2905, 15.93041, 0.372054, 6.33877, 6.710824000000001, 0.99152875, 0.5770427499999999, 8.1250825
9, 9, 1.60734, 13.7894, 15.396740000000001, 0.3649, 6.32289, 6.68779, 0.9910226666666667, 0.5658175, 8.046565000000001
9, 10, 1.58325, 13.2756, 14.85885, 0.3604, 6.32304, 6.68344, 0.9911861, 0.55830625, 7.98249
9, 11, 1.57734, 12.9609, 14.53824, 0.361723, 6.25275, 6.614473, 0.9920969090909092, 0.5588905, 7.8728625
9, 12, 1.55691, 12.7484, 14.30531, 0.352353, 6.15898, 6.511333, 0.9929940833333334, 0.5469667500000001, 7.75253
9, 13, 1.55037, 12.642, 14.19237, 0.347693, 6.1477, 6.495393, 0.9938615384615385, 0.5414892499999999, 7.72795
9, 14, 1.55742, 12.5932, 14.15062, 0.348716, 5.97016, 6.3188759999999995, 0.9919472857142857, 0.5433935000000001, 7.544309999999999
9, 15, 1.54527, 12.4442, 13.98947, 0.339496, 5.78748, 6.126976000000001, 0.9919476666666667, 0.5326547500000001, 7.343005000000001
9, 16, 1.54261, 12.3875, 13.930109999999999, 0.33466, 5.76423, 6.098890000000001, 0.991706125, 0.52748625, 7.3126675

10, 1, 1.97015, 19.1914, 21.161550000000002, 0.362031, 5.79028, 6.152311, 1.0, 0.60829975, 8.189205000000001
10, 2, 1.91362, 18.2919, 20.20552, 0.36007, 5.80113, 6.1612, 0.992711, 0.5992725, 8.0876175
10, 3, 1.82777, 17.1339, 18.96167, 0.36131, 5.87813, 6.23944, 0.9904356666666666, 0.58978125, 8.0198675
10, 4, 1.76612, 16.0091, 17.77522, 0.371368, 6.03139, 6.402758, 0.9906505, 0.592133, 8.0325275
10, 5, 1.71092, 15.177, 16.88792, 0.374288, 6.0134, 6.387688, 0.9918848, 0.588153, 7.910525
10, 6, 1.67006, 14.5558, 16.22586, 0.378306, 6.03069, 6.408996, 0.9918281666666666, 0.5870635, 7.850165
10, 7, 1.65014, 14.0885, 15.73864, 0.371597, 5.91746, 6.289057000000001, 0.9920922857142856, 0.5778645, 7.6785225
10, 8, 1.63288, 13.8165, 15.44938, 0.368095, 5.95385, 6.321945, 0.990151, 0.5722050000000001, 7.6809125
10, 9, 1.61964, 13.6509, 15.27054, 0.352845, 5.71563, 6.068475, 0.9895542222222223, 0.5553, 7.4219925
10, 10, 1.61052, 13.4236, 15.03412, 0.34681, 5.76256, 6.109369999999999, 0.9905569, 0.548125, 7.44051
10, 11, 1.61359, 13.3704, 14.98399, 0.341775, 5.54826, 5.890035, 0.9908236363636364, 0.54347375, 7.2195599999999995
10, 12, 1.60423, 13.3853, 14.98953, 0.333707, 5.49512, 5.828827, 0.9914074166666667, 0.53423575, 7.1682825
10, 13, 1.60107, 13.4171, 15.01817, 0.331345, 5.45409, 5.785435, 0.9917105384615384, 0.53147875, 7.1312275
10, 14, 1.60677, 13.2738, 14.880569999999999, 0.33268, 5.36497, 5.697649999999999, 0.9897959285714286, 0.53352625, 7.024195
10, 15, 1.59766, 13.1621, 14.75976, 0.33004, 5.344, 5.674040000000001, 0.9913636, 0.5297475, 6.989262500000001
10, 16, 1.59008, 13.0424, 14.632480000000001, 0.324611, 5.30116, 5.625771, 0.989349375, 0.523371, 6.93146

11, 1, 2.01265, 19.2102, 21.22285, 0.359821, 5.7883, 6.148121, 1.0, 0.61140225, 8.189575
11, 2, 1.89421, 17.5611, 19.45531, 0.36973, 5.95179, 6.32152, 0.992992, 0.60650625, 8.1469275
11, 3, 1.78958, 15.8424, 17.63198, 0.379736, 6.15944, 6.539176, 0.9907273333333334, 0.6034335, 8.13974
11, 4, 1.73327, 14.7871, 16.52037, 0.380957, 6.28183, 6.662787, 0.990703, 0.59761575, 8.1302175
11, 5, 1.70371, 14.2907, 15.994409999999998, 0.378478, 6.25615, 6.634628, 0.9913884, 0.59144175, 8.0424875
11, 6, 1.68524, 13.9178, 15.60304, 0.37133, 6.15839, 6.52972, 0.9921406666666667, 0.581985, 7.898115
11, 7, 1.68174, 13.6966, 15.37834, 0.359981, 5.94269, 6.302671, 0.9915911428571428, 0.5701985, 7.654764999999999
11, 8, 1.67455, 13.6516, 15.32615, 0.354902, 5.93973, 6.294632, 0.988867875, 0.56422075, 7.64618
11, 9, 1.66926, 13.6088, 15.27806, 0.347659, 5.74173, 6.089389, 0.9888966666666666, 0.5563165, 7.44283
11, 10, 1.66135, 13.5082, 15.169550000000001, 0.342659, 5.65909, 6.001749, 0.9891142, 0.55032775, 7.347615
11, 11, 1.65752, 13.2976, 14.955119999999999, 0.336073, 5.58131, 5.917383, 0.9908068181818183, 0.543263, 7.243510000000001
11, 12, 1.6451, 13.3114, 14.9565, 0.334341, 5.55054, 5.884881, 0.9909441666666666, 0.5399785, 7.214465
11, 13, 1.6332, 13.1443, 14.7775, 0.337172, 5.50823, 5.845402, 0.9924503076923077, 0.5413220000000001, 7.1512675
11, 14, 1.618, 12.9672, 14.5852, 0.335387, 5.44149, 5.776877, 0.9909112142857143, 0.537637, 7.06239
11, 15, 1.61477, 12.8698, 14.48457, 0.333444, 5.50936, 5.842804, 0.9930672666666667, 0.5352902500000001, 7.118085
11, 16, 1.60446, 12.5804, 14.184859999999999, 0.331931, 5.48298, 5.814911, 0.9899615625, 0.5324884999999999, 7.05553

12, 1, 2.03051, 18.9093, 20.93981, 0.360621, 5.78416, 6.144781, 1.0, 0.61443475, 8.1478225
12, 2, 1.86687, 16.5088, 18.37567, 0.384072, 6.11606, 6.500132, 0.9932445, 0.61743075, 8.17966
12, 3, 1.78662, 15.1626, 16.94922, 0.386304, 6.26956, 6.655864, 0.9904443333333334, 0.6096315, 8.164885
12, 4, 1.76067, 14.6065, 16.36717, 0.377018, 6.27053, 6.647548, 0.99009075, 0.59710175, 8.0963425
12, 5, 1.74511, 14.2738, 16.018909999999998, 0.371705, 6.17077, 6.5424750000000005, 0.9907596, 0.58984375, 7.954995
12, 6, 1.73038, 14.1433, 15.87368, 0.361331, 6.01216, 6.373491, 0.9912706666666667, 0.5776285, 7.780072499999999
12, 7, 1.72988, 13.9731, 15.70298, 0.354192, 5.87781, 6.2320020000000005, 0.991328, 0.570427, 7.6244475000000005
12, 8, 1.71742, 13.7861, 15.50352, 0.353235, 5.83032, 6.183555, 0.990045, 0.5679125, 7.5535825
12, 9, 1.70918, 13.7226, 15.43178, 0.348655, 5.69831, 6.046965, 0.988677888888889, 0.5623024999999999, 7.413635
12, 10, 1.6929, 13.5832, 15.2761, 0.34881, 5.68334, 6.032150000000001, 0.9891681999999999, 0.5604225, 7.38124
12, 11, 1.6781, 13.1983, 14.8764, 0.346645, 5.58831, 5.9349549999999995, 0.9906007272727273, 0.5564074999999999, 7.2380975
12, 12, 1.65986, 12.904, 14.56386, 0.346095, 5.55155, 5.897645, 0.9909629166666667, 0.5535775, 7.16455
12, 13, 1.64225, 12.8132, 14.45545, 0.349891, 5.54406, 5.893951, 0.9918945384615385, 0.55517225, 7.14571
12, 14, 1.62138, 12.4528, 14.07418, 0.351217, 5.54356, 5.894777, 0.9906887857142858, 0.5538895, 7.100160000000001
12, 15, 1.61176, 12.2495, 13.86126, 0.34835, 5.6192, 5.96755, 0.9929560666666667, 0.54982, 7.1503875
12, 16, 1.59102, 11.9272, 13.51822, 0.352521, 5.54153, 5.894051, 0.9896783125, 0.5513985, 7.03243

13, 1, 1.96196, 17.5905, 19.55246, 0.36482, 5.79133, 6.15615, 1.0, 0.610065, 7.9901425
13, 2, 1.81522, 15.3369, 17.15212, 0.387172, 6.21107, 6.598242, 0.993392, 0.6140745000000001, 8.128182500000001
13, 3, 1.77626, 14.6215, 16.397759999999998, 0.375008, 6.1801, 6.555108000000001, 0.9905023333333333, 0.5970405, 8.007787500000001
13, 4, 1.77148, 14.4509, 16.22238, 0.361997, 6.06382, 6.4258169999999994, 0.98987275, 0.583432, 7.8701825
