branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost
4, 10, 25.6063, 11.1133, 36.7196, 2.87409, 1.11833, 3.99242, 0.9674651000000001, 6.0748774999999995, 2.5074925
4, 11, 25.5211, 11.0564, 36.5775, 2.88831, 1.13132, 4.01963, 0.975139, 6.0784475, 2.51337
4, 12, 25.3914, 10.9047, 36.2961, 2.85179, 1.08523, 3.9370199999999995, 0.9721965833333334, 6.025715, 2.4483175
4, 13, 25.285, 10.8841, 36.1691, 2.90994, 1.12786, 4.037800000000001, 0.9632936923076922, 6.070565, 2.4883725
4, 14, 25.0446, 10.8065, 35.8511, 2.91092, 1.1491, 4.06002, 0.9630264285714285, 6.041494999999999, 2.4999124999999998
4, 15, 24.9098, 10.8334, 35.7432, 2.88059, 1.17756, 4.05815, 0.9733511333333333, 5.994315, 2.531735
4, 16, 24.9645, 10.8004, 35.7649, 2.85815, 1.11056, 3.96871, 0.9727093125, 5.9787125, 2.46061

5, 1, 29.3987, 11.3006, 40.6993, 2.52157, 0.617921, 3.139491, 1.0, 6.1964075, 2.030496
5, 2, 28.0739, 10.8762, 38.9501, 2.3995, 0.74939, 3.14889, 0.9941265, 5.9087375, 2.108915
5, 3, 27.5495, 10.7903, 38.3398, 3.18083, 1.11591, 4.29674, 0.9858193333333333, 6.6245175, 2.4646974999999998
5, 4, 27.4573, 10.6529, 38.1102, 3.09152, 1.05447, 4.14599, 0.97492325, 6.5236825, 2.3860825
5, 5, 27.0684, 10.574, 37.6424, 3.41611, 1.21693, 4.63304, 0.972836, 6.79966, 2.5386800000000003
5, 6, 26.7204, 10.4067, 37.1271, 3.1728, 1.19145, 4.36425, 0.9701896666666667, 6.51285, 2.4922874999999998
5, 7, 26.3175, 10.3629, 36.6804, 3.35074, 1.32503, 4.67577, 0.9738565714285714, 6.6404274999999995, 2.6203925
5, 8, 26.3622, 10.2058, 36.568, 3.34315, 1.26348, 4.60663, 0.97102675, 6.638425, 2.539205
5, 9, 26.1275, 10.1897, 36.3172, 3.45812, 1.29655, 4.75467, 0.9659571111111112, 6.724057500000001, 2.5702625
5, 10, 26.0433, 10.1843, 36.227599999999995, 3.35682, 1.35101, 4.7078299999999995, 0.9666484000000001, 6.612232499999999, 2.6240475
5, 11, 25.7324, 10.1203, 35.8527, 3.33321, 1.3348, 4.66801, 0.9690460909090909, 6.549759999999999, 2.5998375
5, 12, 25.7784, 9.95687, 35.73527, 3.41506, 1.28115, 4.69621, 0.96902875, 6.63736, 2.52575875
5, 13, 25.4933, 10.0445, 35.537800000000004, 3.46499, 1.33914, 4.80413, 0.9700191538461538, 6.6516525, 2.5947025
5, 14, 24.9548, 9.93218, 34.88698, 3.4571, 1.40205, 4.85915, 0.9785991428571429, 6.5764499999999995, 2.6435725000000003
5, 15, 25.0795, 9.89687, 34.97637, 3.48716, 1.37091, 4.85807, 0.9758378000000001, 6.6220975, 2.6080187500000003
