branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost
4, 10, 40.0599, 15.0606, 55.1205, 5.83658, 3.97476, 9.81134, 0.9556824, 10.8440675, 5.857335
4, 11, 38.7721, 14.2742, 53.0463, 6.14703, 4.41509, 10.56212, 0.9247645454545453, 10.9935425, 6.199365
4, 12, 38.0111, 14.2521, 52.2632, 6.15078, 4.29615, 10.44693, 0.9786271666666666, 10.902167500000001, 6.0776625
4, 13, 39.3063, 14.3396, 53.6459, 6.07389, 4.31544, 10.38933, 0.975812923076923, 10.9871775, 6.107889999999999
4, 14, 39.8414, 14.6528, 54.4942, 6.08666, 4.49742, 10.58408, 0.926357, 11.066835000000001, 6.32902
4, 15, 39.571, 14.4171, 53.988099999999996, 6.24367, 4.36611, 10.60978, 0.9644782666666667, 11.190045, 6.1682475
4, 16, 38.2108, 14.2167, 52.427499999999995, 6.2682, 4.09918, 10.36738, 0.9808396875, 11.044550000000001, 5.876267499999999

5, 1, 45.0268, 17.3448, 62.3716, 4.57372, 1.95177, 6.52549, 1.0, 10.202069999999999, 4.11987
5, 2, 41.9929, 15.8975, 57.8904, 4.80601, 2.64501, 7.45102, 0.9979915, 10.0551225, 4.6321975
5, 3, 41.0063, 15.6888, 56.695100000000004, 6.1892, 4.21293, 10.40213, 0.9949633333333333, 11.3149875, 6.17403
5, 4, 40.3316, 14.9703, 55.3019, 4.95494, 3.53379, 8.48873, 0.9903775, 9.99639, 5.4050775
5, 5, 39.4853, 14.4449, 53.9302, 6.65609, 3.97376, 10.62985, 0.9943388000000001, 11.5917525, 5.7793725
5, 6, 38.8381, 13.6072, 52.445299999999996, 6.30681, 3.87162, 10.178429999999999, 0.9914795000000001, 11.161572499999998, 5.57252
5, 7, 37.4575, 13.4251, 50.882600000000004, 6.02029, 4.23848, 10.25877, 0.9833247142857143, 10.7024775, 5.9166175
5, 8, 38.2104, 13.4912, 51.7016, 5.53336, 3.65051, 9.18387, 0.984452625, 10.309660000000001, 5.33691
5, 9, 38.9777, 13.6915, 52.6692, 7.58129, 4.16397, 11.74526, 0.983275111111111, 12.453502499999999, 5.8754075
5, 10, 37.888, 13.0349, 50.9229, 6.44478, 3.90846, 10.35324, 0.9823267, 11.180779999999999, 5.5378225
5, 11, 36.1253, 11.9382, 48.063500000000005, 6.27651, 3.9884, 10.26491, 0.9844589090909092, 10.7921725, 5.480675
5, 12, 36.0873, 12.0358, 48.1231, 6.48743, 3.97926, 10.46669, 0.989557, 10.9983425, 5.483735
5, 13, 37.0479, 11.8606, 48.9085, 6.49158, 3.82087, 10.31245, 0.9812746923076923, 11.122567499999999, 5.303445
5, 14, 37.7853, 12.3666, 50.1519, 6.63058, 4.0548, 10.68538, 0.9809895714285713, 11.3537425, 5.600625
5, 15, 37.0845, 12.2021, 49.2866, 6.23166, 4.10438, 10.33604, 0.9805984666666667, 10.8672225, 5.6296425
5, 16, 36.4498, 12.2001, 48.6499, 6.57935, 4.04303, 10.62238, 0.97892, 11.135575, 5.5680425

6, 1, 45.2634, 15.231, 60.4944, 4.80699, 2.09925, 6.90624, 1.0, 10.464915, 4.003125
6, 2, 43.1544, 14.1765, 57.3309, 4.9568, 2.9804, 7.937200000000001, 0.9980805, 10.3511, 4.7524625
6, 3, 43.5844, 13.7925, 57.376900000000006, 6.13303, 4.06756, 10.20059, 0.9953783333333334, 11.58108, 5.791622500000001
6, 4, 42.7059, 12.9914, 55.6973, 5.64869, 3.22058, 8.86927, 0.98958, 10.9869275, 4.844505
6, 5, 42.0607, 13.0988, 55.159499999999994, 6.72088, 3.92382, 10.6447, 0.9913636, 11.9784675, 5.561170000000001
6, 6, 41.7123, 12.626, 54.3383, 6.45004, 3.94112, 10.391160000000001, 0.9908705000000001, 11.664077500000001, 5.51937
6, 7, 40.1638, 12.1854, 52.3492, 6.15458, 3.96497, 10.11955, 0.989405, 11.175055, 5.488145
6, 8, 39.9302, 12.2063, 52.1365, 5.30367, 3.40597, 8.70964, 0.9846365, 10.294945, 4.9317575
6, 9, 39.7717, 11.9198, 51.691500000000005, 6.73851, 4.06835, 10.80686, 0.9836855555555556, 11.7099725, 5.558325
6, 10, 39.9726, 11.6144, 51.587, 7.23808, 3.91682, 11.1549, 0.9859311999999999, 12.234655, 5.36862
6, 11, 38.5278, 10.9364, 49.4642, 7.17994, 3.91364, 11.09358, 0.9857422727272728, 11.995915, 5.28069
6, 12, 38.4291, 11.0052, 49.4343, 6.74759, 3.95125, 10.69884, 0.9866658333333334, 11.5512275, 5.3269
6, 13, 39.5438, 10.7241, 50.2679, 7.17832, 3.81938, 10.9977, 0.9908643846153846, 12.121295, 5.1598925
6, 14, 39.3852, 11.2818, 50.667, 7.07063, 3.93856, 11.00919, 0.984188, 11.993780000000001, 5.3487849999999995
6, 15, 39.2534, 11.2579, 50.5113, 6.53539, 4.01055, 10.54594, 0.9813223333333333, 11.442065, 5.4177875
6, 16, 37.9317, 11.2075, 49.1392, 6.7005, 3.92109, 10.62159, 0.9739410625, 11.441962499999999, 5.3220275

7, 1, 45.3612, 14.3106, 59.6718, 5.37295, 2.04685, 7.4198, 1.0, 11.043099999999999, 3.835675
7, 2, 43.261, 13.506, 56.767, 4.92389, 2.5642, 7.48809, 0.9979905, 10.331515, 4.25245
7, 3, 44.3113, 13.1296, 57.4409, 6.51585, 4.06679, 10.582640000000001, 0.9938223333333333, 12.0547625, 5.707990000000001
7, 4, 42.8886, 12.3557, 55.244299999999996, 5.43224, 3.01228, 8.44452, 0.989745, 10.793315, 4.5567425
7, 5, 42.15, 12.2175, 54.3675, 6.52295, 3.92004, 10.44299, 0.9901762, 11.791699999999999, 5.4472275
7, 6, 42.2535, 11.8772, 54.130700000000004, 6.62308, 3.85888, 10.48196, 0.9896063333333333, 11.9047675, 5.34353
7, 7, 39.4346, 11.6611, 51.0957, 7.00831, 3.84921, 10.85752, 0.9913655714285714, 11.937635, 5.3068475
7, 8, 40.7102, 11.6052, 52.3154, 5.67035, 3.21553, 8.88588, 0.987276375, 10.759125000000001, 4.666180000000001
7, 9, 39.6787, 11.2907, 50.9694, 7.10037, 4.11711, 11.21748, 0.9840463333333334, 12.0602075, 5.5284475
7, 10, 39.5923, 11.1934, 50.785700000000006, 7.27908, 3.99241, 11.27149, 0.9827557, 12.2281175, 5.391585
7, 11, 38.4601, 10.4753, 48.9354, 7.18533, 3.94282, 11.128150000000002, 0.9840241818181817, 11.9928425, 5.2522325
7, 12, 38.4092, 10.4418, 48.851, 7.21981, 3.98702, 11.20683, 0.9882230833333333, 12.020959999999999, 5.292244999999999
7, 13, 39.3195, 10.3769, 49.6964, 7.28268, 3.91832, 11.201, 0.9856182307692307, 12.1976175, 5.2154325
