branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost
13, 14, 6.74814, 8.39023, 15.138370000000002, 3.31122, 5.02231, 8.33353, 0.9511984285714286, 4.1547375, 6.07108875
13, 15, 6.63792, 8.18399, 14.821909999999999, 3.30955, 4.95035, 8.2599, 0.9714072, 4.13929, 5.97334875
13, 16, 6.62485, 8.06404, 14.68889, 3.18232, 4.66596, 7.84828, 0.9617658125, 4.01042625, 5.673965

14, 1, 10.0526, 13.0471, 23.0997, 2.69045, 3.71951, 6.40996, 1.0, 3.947025, 5.3503975
14, 2, 9.32203, 12.0874, 21.40943, 2.67937, 3.86782, 6.5471900000000005, 0.9918575, 3.8446237500000002, 5.378745
14, 3, 9.1856, 11.8957, 21.0813, 2.90609, 4.18115, 7.0872399999999995, 0.987102, 4.05429, 5.668112499999999
14, 4, 8.8564, 11.6149, 20.4713, 2.81728, 4.28206, 7.09934, 0.97992125, 3.92433, 5.7339225
14, 5, 8.52944, 11.084, 19.613439999999997, 3.09247, 4.7264, 7.81887, 0.9801662, 4.15865, 6.1119
14, 6, 8.13384, 10.6418, 18.77564, 3.02347, 4.70819, 7.73166, 0.9794136666666667, 4.0402000000000005, 6.0384150000000005
14, 7, 7.84789, 10.0354, 17.88329, 3.05333, 4.73729, 7.79062, 0.9889021428571428, 4.03431625, 5.991714999999999
14, 8, 7.7831, 9.96478, 17.74788, 3.2959, 4.94368, 8.23958, 0.98123325, 4.2687875, 6.189277499999999
14, 9, 7.32881, 9.41761, 16.74642, 3.32057, 5.17571, 8.496279999999999, 0.9871537777777779, 4.23667125, 6.35291125
14, 10, 7.15571, 8.93092, 16.08663, 3.26258, 5.17497, 8.43755, 0.9663839, 4.15704375, 6.291335
14, 11, 6.95709, 8.62552, 15.582609999999999, 3.51885, 5.34941, 8.86826, 0.9597826363636363, 4.38848625, 6.4276
14, 12, 6.79665, 8.42443, 15.221079999999999, 3.44009, 5.58379, 9.02388, 0.9843019166666668, 4.28967125, 6.63684375
14, 13, 6.73607, 8.29335, 15.02942, 3.34629, 5.28446, 8.63075, 0.9705944615384615, 4.18829875, 6.32112875
14, 14, 6.61025, 8.22089, 14.831140000000001, 3.23055, 5.04205, 8.2726, 0.9647042142857142, 4.05683125, 6.069661249999999
14, 15, 6.59396, 8.10817, 14.70213, 3.29024, 4.96401, 8.254249999999999, 0.9763184666666667, 4.114485, 5.97753125
14, 16, 6.58593, 8.05932, 14.64525, 3.16586, 4.73688, 7.90274, 0.9554550625, 3.98910125, 5.744295

15, 1, 9.65235, 12.3268, 21.97915, 2.70255, 3.72013, 6.42268, 1.0, 3.9090937500000003, 5.26098
