branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost

2, 1, 1.0, 1.0, 2.0, 0.8223439745314336, 0.7651416614806571, 1.5874856360120906, 1.0, 0.9856268889769626, 0.9358792622654603
2, 2, 0.9349062641362149, 0.9247105260886836, 1.8596167902248986, 0.7754218489304492, 0.8020292358909812, 1.5774510848214303, 0.9949727500000001, 0.9263762216577347, 0.9108540656168974
2, 3, 0.8993764461002728, 0.8892372217126507, 1.7886136678129234, 0.8555273403600141, 0.9442234901630759, 1.79975083052309, 0.99106125, 0.9351163425244934, 0.9448560926613316
2, 4, 0.8755782892527028, 0.8591847263618865, 1.7347630156145892, 0.8203924445457919, 0.9109708925116742, 1.731363337057466, 0.9879478749999999, 0.9068056940997713, 0.9133907309598616
2, 5, 0.8645178701971554, 0.8332727077909856, 1.697790577988141, 0.8438095994119165, 0.9345440707491998, 1.7783536701611162, 0.9864428000000001, 0.9105879484579414, 0.9110649065218689
2, 6, 0.8474041737949434, 0.815929395036775, 1.6633335688317183, 0.8107802651027533, 0.9046858270706374, 1.7154660921733906, 0.985368875, 0.886416661502688, 0.8878736414400386
2, 7, 0.8311399635097837, 0.7956509884327934, 1.626790951942577, 0.8133942713050615, 0.9098349132759311, 1.7232291845809926, 0.9853631428571428, 0.8780048532857536, 0.8796003730614457
2, 8, 0.8278154807619176, 0.7866813334054563, 1.614496814167374, 0.8042183794189667, 0.9007714514685234, 1.7049898308874902, 0.9870770624999999, 0.8732962816859193, 0.868224867012467
2, 9, 0.8145183553302904, 0.772665893685872, 1.5871842490161625, 0.8029899991165287, 0.9352948970756652, 1.738284896192194, 0.9864958611111112, 0.8639179213428468, 0.8756382819824
2, 10, 0.8100222045721734, 0.7589835324678398, 1.5690057370400132, 0.7840104517876929, 0.8841445923782727, 1.6681550441659656, 0.98647815, 0.8529730279680403, 0.8443458245124569
